id,horodate,valeur
476866365062,2023-11-04T09:00:00+01:00,1602.5
476866365062,2023-11-04T09:30:00+01:00,1652.1
476866365062,2023-11-04T10:00:00+01:00,1836.9
476866365062,2023-11-04T10:30:00+01:00,1544.1
476866365062,2023-11-04T11:00:00+01:00,1283.1
476866365062,2023-11-04T11:30:00+01:00,1278.2
476866365062,2023-11-04T12:00:00+01:00,1143.5
476866365062,2023-11-04T12:30:00+01:00,999.4
476866365062,2023-11-04T13:00:00+01:00,976.6
476866365062,2023-11-04T13:30:00+01:00,950.1
476866365062,2023-11-04T14:00:00+01:00,838.0
476866365062,2023-11-04T14:30:00+01:00,656.1
476866365062,2023-11-04T15:00:00+01:00,2490.6
476866365062,2023-11-04T15:30:00+01:00,2044.3
476866365062,2023-11-04T16:00:00+01:00,1555.3
476866365062,2023-11-04T16:30:00+01:00,1544.6
476866365062,2023-11-04T17:00:00+01:00,986.1
476866365062,2023-11-04T17:30:00+01:00,671.1
476866365062,2023-11-04T18:00:00+01:00,802.5
476866365062,2023-11-04T18:30:00+01:00,651.3
476866365062,2023-11-04T19:00:00+01:00,1783.5
476866365062,2023-11-04T19:30:00+01:00,542.7
476866365062,2023-11-04T20:00:00+01:00,672.0
476866365062,2023-11-04T20:30:00+01:00,1369.6
476866365062,2023-11-04T21:00:00+01:00,1857.0
476866365062,2023-11-04T21:30:00+01:00,1675.8
476866365062,2023-11-04T22:00:00+01:00,2079.4
476866365062,2023-11-04T22:30:00+01:00,2489.4
476866365062,2023-11-04T23:00:00+01:00,2271.0
476866365062,2023-11-04T23:30:00+01:00,1630.3
476866365062,2023-11-05T00:00:00+01:00,1084.0
476866365062,2023-11-05T00:30:00+01:00,499.9
476866365062,2023-11-05T01:00:00+01:00,364.4
476866365062,2023-11-05T01:30:00+01:00,490.7
476866365062,2023-11-05T02:00:00+01:00,379.1
476866365062,2023-11-05T02:30:00+01:00,553.5
476866365062,2023-11-05T03:00:00+01:00,615.8
476866365062,2023-11-05T03:30:00+01:00,539.4
476866365062,2023-11-05T04:00:00+01:00,541.9
476866365062,2023-11-05T04:30:00+01:00,481.8
476866365062,2023-11-05T05:00:00+01:00,479.0
476866365062,2023-11-05T05:30:00+01:00,458.5
476866365062,2023-11-05T06:00:00+01:00,478.4
476866365062,2023-11-05T06:30:00+01:00,444.0
476866365062,2023-11-05T07:00:00+01:00,477.7
476866365062,2023-11-05T07:30:00+01:00,475.9
476866365062,2023-11-05T08:00:00+01:00,455.5
476866365062,2023-11-05T08:30:00+01:00,353.8
476866365062,2023-11-05T09:00:00+01:00,511.6
476866365062,2023-11-05T09:30:00+01:00,2295.6
476866365062,2023-11-05T10:00:00+01:00,2499.4
476866365062,2023-11-05T10:30:00+01:00,2317.9
476866365062,2023-11-05T11:00:00+01:00,773.0
476866365062,2023-11-05T11:30:00+01:00,603.1
476866365062,2023-11-05T12:00:00+01:00,657.6
476866365062,2023-11-05T12:30:00+01:00,565.3
476866365062,2023-11-05T13:00:00+01:00,409.9
476866365062,2023-11-05T13:30:00+01:00,439.3
476866365062,2023-11-05T14:00:00+01:00,300.5
476866365062,2023-11-05T14:30:00+01:00,883.3
476866365062,2023-11-05T15:00:00+01:00,1703.1
476866365062,2023-11-05T15:30:00+01:00,1313.5
476866365062,2023-11-05T16:00:00+01:00,1533.1
476866365062,2023-11-05T16:30:00+01:00,884.0
476866365062,2023-11-05T17:00:00+01:00,435.1
476866365062,2023-11-05T17:30:00+01:00,337.8
476866365062,2023-11-05T18:00:00+01:00,299.7
476866365062,2023-11-05T18:30:00+01:00,278.5
476866365062,2023-11-05T19:00:00+01:00,343.5
476866365062,2023-11-05T19:30:00+01:00,431.8
476866365062,2023-11-05T20:00:00+01:00,544.3
476866365062,2023-11-05T20:30:00+01:00,429.0
476866365062,2023-11-05T21:00:00+01:00,318.5
476866365062,2023-11-05T21:30:00+01:00,504.7
476866365062,2023-11-05T22:00:00+01:00,1710.4
476866365062,2023-11-05T22:30:00+01:00,2821.3
476866365062,2023-11-05T23:00:00+01:00,3130.3
476866365062,2023-11-05T23:30:00+01:00,2304.2
476866365062,2023-11-06T00:00:00+01:00,841.2
476866365062,2023-11-06T00:30:00+01:00,379.3
476866365062,2023-11-06T01:00:00+01:00,251.1
476866365062,2023-11-06T01:30:00+01:00,255.1
476866365062,2023-11-06T02:00:00+01:00,262.8
476866365062,2023-11-06T02:30:00+01:00,287.4
476866365062,2023-11-06T03:00:00+01:00,319.7
476866365062,2023-11-06T03:30:00+01:00,278.9
476866365062,2023-11-06T04:00:00+01:00,370.6
476866365062,2023-11-06T04:30:00+01:00,314.8
476866365062,2023-11-06T05:00:00+01:00,333.6
476866365062,2023-11-06T05:30:00+01:00,335.1
476866365062,2023-11-06T06:00:00+01:00,342.3
476866365062,2023-11-06T06:30:00+01:00,276.1
476866365062,2023-11-06T07:00:00+01:00,210.9
476866365062,2023-11-06T07:30:00+01:00,454.8
476866365062,2023-11-06T08:00:00+01:00,1692.3
476866365062,2023-11-06T08:30:00+01:00,253.9
476866365062,2023-11-06T09:00:00+01:00,157.7
476866365062,2023-11-06T09:30:00+01:00,275.3
476866365062,2023-11-06T10:00:00+01:00,222.7
476866365062,2023-11-06T10:30:00+01:00,387.0
476866365062,2023-11-06T11:00:00+01:00,303.4
476866365062,2023-11-06T11:30:00+01:00,348.9
476866365062,2023-11-06T12:00:00+01:00,392.5
476866365062,2023-11-06T12:30:00+01:00,207.5
476866365062,2023-11-06T13:00:00+01:00,371.3
476866365062,2023-11-06T13:30:00+01:00,245.9
476866365062,2023-11-06T14:00:00+01:00,203.8
476866365062,2023-11-06T14:30:00+01:00,2205.2
476866365062,2023-11-06T15:00:00+01:00,1782.3
476866365062,2023-11-06T15:30:00+01:00,1285.4
476866365062,2023-11-06T16:00:00+01:00,1597.0
476866365062,2023-11-06T16:30:00+01:00,974.7
476866365062,2023-11-06T17:00:00+01:00,541.2
476866365062,2023-11-06T17:30:00+01:00,258.4
476866365062,2023-11-06T18:00:00+01:00,188.1
476866365062,2023-11-06T18:30:00+01:00,269.4
476866365062,2023-11-06T19:00:00+01:00,315.1
476866365062,2023-11-06T19:30:00+01:00,269.5
476866365062,2023-11-06T20:00:00+01:00,228.1
476866365062,2023-11-06T20:30:00+01:00,201.2
476866365062,2023-11-06T21:00:00+01:00,153.9
476866365062,2023-11-06T21:30:00+01:00,326.5
476866365062,2023-11-06T22:00:00+01:00,2268.7
476866365062,2023-11-06T22:30:00+01:00,2002.7
476866365062,2023-11-06T23:00:00+01:00,2270.7
476866365062,2023-11-06T23:30:00+01:00,2164.5
476866365062,2023-11-07T00:00:00+01:00,2169.4
476866365062,2023-11-07T00:30:00+01:00,418.4
476866365062,2023-11-07T01:00:00+01:00,260.0
476866365062,2023-11-07T01:30:00+01:00,279.1
476866365062,2023-11-07T02:00:00+01:00,317.3
476866365062,2023-11-07T02:30:00+01:00,296.7
476866365062,2023-11-07T03:00:00+01:00,284.4
476866365062,2023-11-07T03:30:00+01:00,263.4
476866365062,2023-11-07T04:00:00+01:00,276.9
476866365062,2023-11-07T04:30:00+01:00,232.0
476866365062,2023-11-07T05:00:00+01:00,293.0
476866365062,2023-11-07T05:30:00+01:00,283.9
476866365062,2023-11-07T06:00:00+01:00,295.3
476866365062,2023-11-07T06:30:00+01:00,239.9
476866365062,2023-11-07T07:00:00+01:00,196.3
476866365062,2023-11-07T07:30:00+01:00,215.1
476866365062,2023-11-07T08:00:00+01:00,507.8
476866365062,2023-11-07T08:30:00+01:00,1194.1
476866365062,2023-11-07T09:00:00+01:00,1177.0
476866365062,2023-11-07T09:30:00+01:00,1151.6
476866365062,2023-11-07T10:00:00+01:00,1050.2
476866365062,2023-11-07T10:30:00+01:00,1154.3
476866365062,2023-11-07T11:00:00+01:00,373.4
476866365062,2023-11-07T11:30:00+01:00,443.4
476866365062,2023-11-07T12:00:00+01:00,435.1
476866365062,2023-11-07T12:30:00+01:00,347.3
476866365062,2023-11-07T13:00:00+01:00,367.5
476866365062,2023-11-07T13:30:00+01:00,305.0
476866365062,2023-11-07T14:00:00+01:00,310.4
476866365062,2023-11-07T14:30:00+01:00,1736.5
476866365062,2023-11-07T15:00:00+01:00,2081.7
476866365062,2023-11-07T15:30:00+01:00,1446.7
476866365062,2023-11-07T16:00:00+01:00,647.7
476866365062,2023-11-07T16:30:00+01:00,297.6
476866365062,2023-11-07T17:00:00+01:00,278.3
476866365062,2023-11-07T17:30:00+01:00,256.6
476866365062,2023-11-07T18:00:00+01:00,175.7
476866365062,2023-11-07T18:30:00+01:00,197.4
476866365062,2023-11-07T19:00:00+01:00,315.8
476866365062,2023-11-07T19:30:00+01:00,266.4
476866365062,2023-11-07T20:00:00+01:00,284.5
476866365062,2023-11-07T20:30:00+01:00,246.0
476866365062,2023-11-07T21:00:00+01:00,236.5
476866365062,2023-11-07T21:30:00+01:00,183.0
476866365062,2023-11-07T22:00:00+01:00,311.9
476866365062,2023-11-07T22:30:00+01:00,2185.9
476866365062,2023-11-07T23:00:00+01:00,2310.1
476866365062,2023-11-07T23:30:00+01:00,1759.1
476866365062,2023-11-08T00:00:00+01:00,1895.0
476866365062,2023-11-08T00:30:00+01:00,1532.2
476866365062,2023-11-08T01:00:00+01:00,257.5
476866365062,2023-11-08T01:30:00+01:00,208.2
476866365062,2023-11-08T02:00:00+01:00,164.7
476866365062,2023-11-08T02:30:00+01:00,217.7
476866365062,2023-11-08T03:00:00+01:00,249.8
476866365062,2023-11-08T03:30:00+01:00,192.3
476866365062,2023-11-08T04:00:00+01:00,264.4
476866365062,2023-11-08T04:30:00+01:00,206.8
476866365062,2023-11-08T05:00:00+01:00,255.3
476866365062,2023-11-08T05:30:00+01:00,254.0
476866365062,2023-11-08T06:00:00+01:00,270.7
476866365062,2023-11-08T06:30:00+01:00,213.5
476866365062,2023-11-08T07:00:00+01:00,302.7
476866365062,2023-11-08T07:30:00+01:00,310.9
476866365062,2023-11-08T08:00:00+01:00,201.1
476866365062,2023-11-08T08:30:00+01:00,850.4
476866365062,2023-11-08T09:00:00+01:00,1937.3
476866365062,2023-11-08T09:30:00+01:00,1510.8
476866365062,2023-11-08T10:00:00+01:00,1561.5
476866365062,2023-11-08T10:30:00+01:00,1352.7
476866365062,2023-11-08T11:00:00+01:00,345.2
476866365062,2023-11-08T11:30:00+01:00,419.2
476866365062,2023-11-08T12:00:00+01:00,464.3
476866365062,2023-11-08T12:30:00+01:00,302.4
476866365062,2023-11-08T13:00:00+01:00,349.0
476866365062,2023-11-08T13:30:00+01:00,323.0
476866365062,2023-11-08T14:00:00+01:00,213.1
476866365062,2023-11-08T14:30:00+01:00,340.4
476866365062,2023-11-08T15:00:00+01:00,2244.2
476866365062,2023-11-08T15:30:00+01:00,1567.6
476866365062,2023-11-08T16:00:00+01:00,1673.6
476866365062,2023-11-08T16:30:00+01:00,384.3
476866365062,2023-11-08T17:00:00+01:00,267.6
476866365062,2023-11-08T17:30:00+01:00,306.3
476866365062,2023-11-08T18:00:00+01:00,229.3
476866365062,2023-11-08T18:30:00+01:00,267.9
476866365062,2023-11-08T19:00:00+01:00,361.8
476866365062,2023-11-08T19:30:00+01:00,329.4
476866365062,2023-11-08T20:00:00+01:00,345.3
476866365062,2023-11-08T20:30:00+01:00,286.6
476866365062,2023-11-08T21:00:00+01:00,272.7
476866365062,2023-11-08T21:30:00+01:00,263.5
476866365062,2023-11-08T22:00:00+01:00,520.9
476866365062,2023-11-08T22:30:00+01:00,2389.4
476866365062,2023-11-08T23:00:00+01:00,2379.4
476866365062,2023-11-08T23:30:00+01:00,2013.4
476866365062,2023-11-09T00:00:00+01:00,1942.0
476866365062,2023-11-09T00:30:00+01:00,272.1
476866365062,2023-11-09T01:00:00+01:00,175.2
476866365062,2023-11-09T01:30:00+01:00,207.1
476866365062,2023-11-09T02:00:00+01:00,188.9
476866365062,2023-11-09T02:30:00+01:00,199.4
476866365062,2023-11-09T03:00:00+01:00,236.5
476866365062,2023-11-09T03:30:00+01:00,214.7
476866365062,2023-11-09T04:00:00+01:00,215.7
476866365062,2023-11-09T04:30:00+01:00,178.0
476866365062,2023-11-09T05:00:00+01:00,248.2
476866365062,2023-11-09T05:30:00+01:00,257.2
476866365062,2023-11-09T06:00:00+01:00,239.4
476866365062,2023-11-09T06:30:00+01:00,212.3
476866365062,2023-11-09T07:00:00+01:00,204.5
476866365062,2023-11-09T07:30:00+01:00,131.1
476866365062,2023-11-09T08:00:00+01:00,223.6
476866365062,2023-11-09T08:30:00+01:00,184.4
476866365062,2023-11-09T09:00:00+01:00,1129.1
476866365062,2023-11-09T09:30:00+01:00,1316.2
476866365062,2023-11-09T10:00:00+01:00,1220.3
476866365062,2023-11-09T10:30:00+01:00,320.2
476866365062,2023-11-09T11:00:00+01:00,313.5
476866365062,2023-11-09T11:30:00+01:00,365.1
476866365062,2023-11-09T12:00:00+01:00,329.5
476866365062,2023-11-09T12:30:00+01:00,301.6
476866365062,2023-11-09T13:00:00+01:00,291.4
476866365062,2023-11-09T13:30:00+01:00,297.9
476866365062,2023-11-09T14:00:00+01:00,244.3
476866365062,2023-11-09T14:30:00+01:00,1529.7
476866365062,2023-11-09T15:00:00+01:00,1347.4
476866365062,2023-11-09T15:30:00+01:00,977.9
476866365062,2023-11-09T16:00:00+01:00,1438.6
476866365062,2023-11-09T16:30:00+01:00,915.8
476866365062,2023-11-09T17:00:00+01:00,419.5
476866365062,2023-11-09T17:30:00+01:00,344.8
476866365062,2023-11-09T18:00:00+01:00,290.7
476866365062,2023-11-09T18:30:00+01:00,315.4
476866365062,2023-11-09T19:00:00+01:00,345.8
476866365062,2023-11-09T19:30:00+01:00,311.3
476866365062,2023-11-09T20:00:00+01:00,290.4
476866365062,2023-11-09T20:30:00+01:00,265.0
476866365062,2023-11-09T21:00:00+01:00,277.0
476866365062,2023-11-09T21:30:00+01:00,169.3
476866365062,2023-11-09T22:00:00+01:00,431.1
476866365062,2023-11-09T22:30:00+01:00,2162.6
476866365062,2023-11-09T23:00:00+01:00,2802.7
476866365062,2023-11-09T23:30:00+01:00,2657.5
476866365062,2023-11-10T00:00:00+01:00,1985.3
476866365062,2023-11-10T00:30:00+01:00,335.1
476866365062,2023-11-10T01:00:00+01:00,234.8
476866365062,2023-11-10T01:30:00+01:00,217.1
476866365062,2023-11-10T02:00:00+01:00,300.4
476866365062,2023-11-10T02:30:00+01:00,236.7
476866365062,2023-11-10T03:00:00+01:00,270.2
476866365062,2023-11-10T03:30:00+01:00,251.0
476866365062,2023-11-10T04:00:00+01:00,318.0
476866365062,2023-11-10T04:30:00+01:00,249.1
476866365062,2023-11-10T05:00:00+01:00,296.5
476866365062,2023-11-10T05:30:00+01:00,236.2
476866365062,2023-11-10T06:00:00+01:00,230.7
476866365062,2023-11-10T06:30:00+01:00,1120.3
476866365062,2023-11-10T07:00:00+01:00,525.2
476866365062,2023-11-10T07:30:00+01:00,483.8
476866365062,2023-11-10T08:00:00+01:00,446.4
476866365062,2023-11-10T08:30:00+01:00,281.2
476866365062,2023-11-10T09:00:00+01:00,431.6
476866365062,2023-11-10T09:30:00+01:00,1237.8
476866365062,2023-11-10T10:00:00+01:00,342.3
476866365062,2023-11-10T10:30:00+01:00,368.0
476866365062,2023-11-10T11:00:00+01:00,303.3
476866365062,2023-11-10T11:30:00+01:00,401.3
476866365062,2023-11-10T12:00:00+01:00,346.2
476866365062,2023-11-10T12:30:00+01:00,277.5
476866365062,2023-11-10T13:00:00+01:00,309.0
476866365062,2023-11-10T13:30:00+01:00,295.6
476866365062,2023-11-10T14:00:00+01:00,296.3
476866365062,2023-11-10T14:30:00+01:00,2107.0
476866365062,2023-11-10T15:00:00+01:00,1163.1
476866365062,2023-11-10T15:30:00+01:00,243.5
476866365062,2023-11-10T16:00:00+01:00,362.6
476866365062,2023-11-10T16:30:00+01:00,383.3
476866365062,2023-11-10T17:00:00+01:00,310.9
476866365062,2023-11-10T17:30:00+01:00,283.2
476866365062,2023-11-10T18:00:00+01:00,236.0
476866365062,2023-11-10T18:30:00+01:00,378.3
476866365062,2023-11-10T19:00:00+01:00,439.5
476866365062,2023-11-10T19:30:00+01:00,370.6
476866365062,2023-11-10T20:00:00+01:00,337.8
476866365062,2023-11-10T20:30:00+01:00,314.1
476866365062,2023-11-10T21:00:00+01:00,282.2
476866365062,2023-11-10T21:30:00+01:00,205.0
476866365062,2023-11-10T22:00:00+01:00,284.6
476866365062,2023-11-10T22:30:00+01:00,2085.1
476866365062,2023-11-10T23:00:00+01:00,2549.0
476866365062,2023-11-10T23:30:00+01:00,1865.3
476866365062,2023-11-11T00:00:00+01:00,1020.0
476866365062,2023-11-11T00:30:00+01:00,356.1
476866365062,2023-11-11T01:00:00+01:00,283.9
476866365062,2023-11-11T01:30:00+01:00,261.3
476866365062,2023-11-11T02:00:00+01:00,237.1
476866365062,2023-11-11T02:30:00+01:00,270.4
476866365062,2023-11-11T03:00:00+01:00,306.1
476866365062,2023-11-11T03:30:00+01:00,283.4
476866365062,2023-11-11T04:00:00+01:00,339.1
476866365062,2023-11-11T04:30:00+01:00,301.3
476866365062,2023-11-11T05:00:00+01:00,324.8
476866365062,2023-11-11T05:30:00+01:00,303.7
476866365062,2023-11-11T06:00:00+01:00,307.1
476866365062,2023-11-11T06:30:00+01:00,204.5
476866365062,2023-11-11T07:00:00+01:00,216.9
476866365062,2023-11-11T07:30:00+01:00,1364.6
476866365062,2023-11-11T08:00:00+01:00,937.0
476866365062,2023-11-11T08:30:00+01:00,701.8
476866365062,2023-11-11T09:00:00+01:00,476.1
476866365062,2023-11-11T09:30:00+01:00,388.3
476866365062,2023-11-11T10:00:00+01:00,424.6
476866365062,2023-11-11T10:30:00+01:00,404.4
476866365062,2023-11-11T11:00:00+01:00,333.7
476866365062,2023-11-11T11:30:00+01:00,384.3
476866365062,2023-11-11T12:00:00+01:00,425.8
476866365062,2023-11-11T12:30:00+01:00,339.2
476866365062,2023-11-11T13:00:00+01:00,320.3
476866365062,2023-11-11T13:30:00+01:00,281.5
476866365062,2023-11-11T14:00:00+01:00,272.4
476866365062,2023-11-11T14:30:00+01:00,1284.2
476866365062,2023-11-11T15:00:00+01:00,2009.3
476866365062,2023-11-11T15:30:00+01:00,1353.2
476866365062,2023-11-11T16:00:00+01:00,487.8
476866365062,2023-11-11T16:30:00+01:00,315.2
476866365062,2023-11-11T17:00:00+01:00,262.6
476866365062,2023-11-11T17:30:00+01:00,236.2
476866365062,2023-11-11T18:00:00+01:00,134.4
476866365062,2023-11-11T18:30:00+01:00,215.0
476866365062,2023-11-11T19:00:00+01:00,305.7
476866365062,2023-11-11T19:30:00+01:00,226.0
476866365062,2023-11-11T20:00:00+01:00,267.6
476866365062,2023-11-11T20:30:00+01:00,198.7
476866365062,2023-11-11T21:00:00+01:00,202.2
476866365062,2023-11-11T21:30:00+01:00,154.9
476866365062,2023-11-11T22:00:00+01:00,315.8
476866365062,2023-11-11T22:30:00+01:00,2101.1
476866365062,2023-11-11T23:00:00+01:00,2627.8
476866365062,2023-11-11T23:30:00+01:00,2275.8
476866365062,2023-11-12T00:00:00+01:00,1537.5
476866365062,2023-11-12T00:30:00+01:00,396.1
476866365062,2023-11-12T01:00:00+01:00,187.3
